id_deal,fk_channel,fk_deal_source,fk_deal_type,fk_hotel,oneg_id,fk_deal_status,fk_dictionary,fk_city,fk_deal_import_log,market,promo_code,offer_text,offer_moo,offer_value,offer_text_hash,exclusive,percent_off,dollar_off,los,fn,rn,promo_start,promo_end,booking_start,booking_end,stay_start,stay_end,dt_updated,dt_created,dt_modified,sort_order,validated,flag
127830,1,3,1,54971,14149,1,3,12567,214,"Aventura Spa Palace Hotel Riviera Maya All Inclusive Adults Only",PO,"Limited time Offer - 15% off",NULL,NULL,0,0,15.00,0.00,0,0,7,2014-07-08,2014-07-14,2014-06-30,2014-08-31,2014-06-30,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127831,1,3,1,54971,14149,1,3,12567,214,"Aventura Spa Palace Hotel Riviera Maya All Inclusive Adults Only",PO,"Limited Time Offer",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-30,2014-08-31,2014-11-13,2014-12-11,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127832,1,3,1,54971,14149,1,3,12567,214,"Aventura Spa Palace Hotel Riviera Maya All Inclusive Adults Only",PO,"Limited time Offer - 15% off",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-30,2014-08-31,2014-06-30,2015-01-03,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127833,1,3,1,54971,14149,1,3,12567,214,"Aventura Spa Palace Hotel Riviera Maya All Inclusive Adults Only",PO,"Early Booking Bonus",NULL,NULL,0,0,36.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-04-22,2014-08-31,2014-12-24,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127834,1,3,1,10864,14167,1,4,27,214,"Radisson Blu Edwardian Grafton Hotel London",PO,"Stay 2 Nights or More & Save 30%",NULL,NULL,0,0,30.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127835,1,3,1,10518,14401,1,3,41,214,"Hesperia Carlit Hotel Barcelona",PO,"Early Booking: Save 15% off",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127836,1,3,1,174784,14500,1,3,5902,214,"Hotel Dann Avenida 19 Bogota",PO,"Book early and save 40% OFF per night!",NULL,NULL,0,0,40.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127837,1,3,1,174784,14500,1,4,5902,214,"Hotel Dann Avenida 19 Bogota",PO,"Stay longer and save 38% OFF per night!",NULL,NULL,0,0,38.00,0.00,0,0,7,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127838,1,3,1,174784,14500,1,3,5902,214,"Hotel Dann Avenida 19 Bogota",PO,"Book early and safe 44% OFF per night!",NULL,NULL,0,0,44.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127839,1,3,1,101786,15734,1,3,13775,214,"Parkway International",PO,"Book Now and Save!",NULL,NULL,0,0,35.00,0.00,0,0,7,2014-07-08,2014-07-14,2014-06-11,2014-12-20,2014-06-11,2014-12-20,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127840,1,3,1,24888,16190,1,3,5272,214,"Fiesta Americana Grand Coral Beach Cancun Resort & Spa",PO,"4th of July Sale - Save 50% off per night!!",NULL,NULL,0,0,50.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-07-08,2014-07-01,2015-03-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127841,1,3,1,90084,16352,1,3,436,214,"Royal South Beach Hotel Miami",PO,"Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-26,2015-03-31,2014-06-26,2015-04-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127842,1,3,1,10505,16414,1,3,41,214,"Hesperia Sant Just Desvern Hotel",PO,"Save 10% off!",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127843,1,3,1,10505,16414,1,3,41,214,"Hesperia Sant Just Desvern Hotel",PO,"Save 25% OFF!!",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127844,1,3,1,106970,16429,1,3,16264,214,"Hale Kai O Kihei - A CRH Property",PO,"4th of July 20% Sale",NULL,NULL,0,0,20.00,0.00,0,0,2,2014-07-08,2014-07-14,2014-07-01,2014-07-07,2014-07-01,2014-12-28,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127845,1,3,4,13033,17343,1,311,7,214,"Tribeca Grand Hotel New York",DO,"Reduced Rate",NULL,NULL,0,0,0.00,20.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-30,2015-01-07,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127846,1,3,1,13033,17343,1,4,7,214,"Tribeca Grand Hotel New York",PO,"Stay 6 Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,6,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-08-28,2015-03-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127847,1,3,1,13033,17343,1,4,7,214,"Tribeca Grand Hotel New York",PO,"Stay 4 Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127848,1,3,1,11870,17532,1,3,41,214,"Tryp Barcelona Aeropuerto Hotel",PO,"Early Booking: Save 10% off!",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127849,1,3,1,55011,17631,1,3,5902,214,"Andino Royal Hotel Bogota",PO,"Book 7 days in advance and save 5%",NULL,NULL,0,0,5.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127850,1,3,1,55011,17631,1,3,5902,214,"Andino Royal Hotel Bogota",PO,"Book 30 days in advance and save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127851,1,3,1,32684,17705,1,3,12567,214,"La Tortuga Hotel & Spa Playa Del Carmen Exclusive Adults Only",PO,"Save 45% off per night Book 7 nights or more",NULL,NULL,0,0,45.00,0.00,0,0,7,2014-07-08,2014-07-14,2014-05-28,2014-12-19,2014-05-28,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127852,1,3,1,4492,17976,1,3,154,214,"The Quad Resort & Casino Located next to Flamingo",PO,"Book now and save 5%",NULL,NULL,0,0,5.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-07-08,2014-07-01,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127853,1,3,1,1329,18095,1,4,141,214,"Mandarin Orchard Singapore Hotel",PO,"Stay 5 Nights & Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,5,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-09,2014-12-23,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127854,1,3,1,8481,18178,1,3,13775,214,"Wyndham Resort Orlando",PO,"48 hour sale - Save 40%",NULL,NULL,0,0,40.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-07-02,2014-07-01,2014-09-30,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127855,1,3,1,2335,18263,1,4,27,214,"Radisson Blu Edwardian Mercer Street Hotel London",PO,"Stay 2 Nights & Save 30%",NULL,NULL,0,0,30.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127856,1,3,1,24897,18518,1,3,5272,214,"Omni Cancun Hotel & Villas All Inclusive",PO,"Fall Sale - 65% off + FREE UPGRADE",NULL,NULL,0,0,65.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-02,2014-08-15,2014-08-10,2014-11-07,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127857,1,3,1,1337,18962,1,3,141,214,"Orchard Parade Hotel By Far East Hospitality Singapore",PO,"Book Now & Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-27,2014-07-31,2014-06-27,2014-09-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127858,1,3,1,6604,19142,1,3,1,214,"Radisson Blu Plaza Hotel Sydney",PO,"Save 25% on your stay",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-16,2015-12-31,2014-06-16,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127859,1,3,1,4274,19488,1,3,154,214,"Golden Nugget Hotel Las Vegas",PO,"Sale - save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-30,2014-08-31,2014-06-30,2014-08-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127860,1,3,1,4614,19530,1,3,141,214,"Singapore Marriott Hotel",PO,"Save 10% on your stay",NULL,NULL,0,0,10.00,0.00,0,0,5,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127861,1,3,1,4538,20323,1,3,26,214,"Hotel Amsterdam & De Roode Leeuw",PO,"Stay 4 nights Pay 15% Less",NULL,NULL,0,0,15.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-09-05,2014-11-21,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127862,1,3,1,4538,20323,1,3,26,214,"Hotel Amsterdam & De Roode Leeuw",PO,"Summer Sale! Stay 5+ nights Pay 30% Less",NULL,NULL,0,0,30.00,0.00,0,0,5,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-11-21,2015-03-20,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127863,1,3,1,4538,20323,1,3,26,214,"Hotel Amsterdam & De Roode Leeuw",PO,"Spring Sale! Stay 5+ nights Pay 30% Less",NULL,NULL,0,0,30.00,0.00,0,0,5,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-07,2014-09-05,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127864,1,3,1,4538,20323,1,3,26,214,"Hotel Amsterdam & De Roode Leeuw",PO,"Stay 4 nights Pay 20% Less",NULL,NULL,0,0,20.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-11-21,2015-03-20,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127865,1,3,1,4538,20323,1,3,26,214,"Hotel Amsterdam & De Roode Leeuw",PO,"Stay 4 nights Pay 20% Less",NULL,NULL,0,0,20.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-07,2014-09-05,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127866,1,3,1,4538,20323,1,3,26,214,"Hotel Amsterdam & De Roode Leeuw",PO,"Summer Sale! Stay 5+ nights Pay 20% Less",NULL,NULL,0,0,20.00,0.00,0,0,5,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-09-05,2014-11-21,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127867,1,3,1,4538,20323,1,3,26,214,"Hotel Amsterdam & De Roode Leeuw",PO,"Stay 3 nights Pay 15% Less",NULL,NULL,0,0,15.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-11-21,2015-03-20,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127868,1,3,1,104342,20355,1,3,7688,214,"Radisson Hotel San Jose Costa Rica",PO,"35% off per night!",NULL,NULL,0,0,35.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-03-26,2014-12-31,2014-03-27,2015-01-07,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127869,1,3,1,104342,20355,1,3,7688,214,"Radisson Hotel San Jose Costa Rica",PO,"35%off special promotion",NULL,NULL,0,0,35.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2015-01-01,2016-01-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127870,1,3,1,104342,20355,1,3,7688,214,"Radisson Hotel San Jose Costa Rica",PO,"Book Now and Save 30%",NULL,NULL,0,0,30.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127871,1,3,1,2407,20996,1,3,41,214,"Balmes Hotel Barcelona",PO,"Early Booking: Save 15% off!",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127872,1,3,1,2407,20996,1,4,41,214,"Balmes Hotel Barcelona",PO,"Stay 4 nights & Save 15% off!",NULL,NULL,0,0,15.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127873,1,3,1,4186,21044,1,3,436,214,"Eden Roc Miami Beach",PO,"Advance Purchase save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-08-24,2014-12-26,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127874,1,3,1,4186,21044,1,3,436,214,"Eden Roc Miami Beach",PO,"Save 30% Off - 4 Nights Or More",NULL,NULL,0,0,30.00,0.00,0,0,4,2014-07-08,2014-07-14,2014-07-01,2014-09-30,2014-07-01,2014-10-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127875,1,3,1,78575,22312,1,3,436,214,"Richmond Hotel Miami Beach",PO,"48 Hour Sale, Save 35%",NULL,NULL,0,0,35.00,0.00,0,0,0,2014-07-08,2014-07-14,2014-07-01,2014-07-02,2014-07-01,2015-01-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127876,1,3,1,112258,23043,1,3,16264,214,"JW Marriott Ihilani Ko Olina Resort & Spa Hawaii",PO,"Book Now and Save 31%",NULL,NULL,0,0,31.80,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-30,2014-07-31,2014-07-01,2014-08-10,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127877,1,3,1,112258,23043,1,3,16264,214,"JW Marriott Ihilani Ko Olina Resort & Spa Hawaii",PO,"Book Now and Save 28%",NULL,NULL,0,0,28.60,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-30,2014-07-31,2014-08-07,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127878,1,3,1,112258,23043,1,3,16264,214,"JW Marriott Ihilani Ko Olina Resort & Spa Hawaii",PO,"Book Now and Save 25%",NULL,NULL,0,0,25.10,0.00,0,0,0,2014-07-08,2014-07-14,2014-06-30,2014-07-31,2014-07-20,2014-08-26,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127879,1,3,1,11220,23183,1,3,16264,214,"Castle Makahuena At Poipu Hawaii",PO,"Book Now and Save 40%",NULL,NULL,0,0,40.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-02,2014-12-22,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127880,1,3,1,1116,23572,1,3,118,214,"Royal Orchid Sheraton Hotel & Towers Bangkok",PO,"Book 30 Days In Advance & Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-02,2014-11-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127881,1,3,1,1116,23572,1,4,118,214,"Royal Orchid Sheraton Hotel & Towers Bangkok",PO,"Stay 4 Nights & Save 25%",NULL,NULL,0,0,25.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-03,2014-11-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127882,1,3,1,33396,23802,1,3,4894,214,"Prime Hotel Beijing",PO,"Book 14 Days In Advanced & Save 30%",NULL,NULL,0,0,30.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127883,1,3,1,33396,23802,1,3,4894,214,"Prime Hotel Beijing",PO,"Book 7 Days In Advanced & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-29,2014-11-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127884,1,3,1,33396,23802,1,3,4894,214,"Prime Hotel Beijing",PO,"Book Now & Save 10%",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127885,1,3,1,10695,24309,1,3,27,214,"Millennium Hotel London Knightsbridge",PO,"Book 14 Days in Advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-15,2014-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127886,1,3,1,2334,24442,1,4,27,214,"Radisson Blu Edwardian Bloomsbury Street Hotel London",PO,"Stay 2 Nights or More & Save 30%",NULL,NULL,0,0,30.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127887,1,3,1,31125,24830,1,3,115,214,"Radisson Blu Hotel Champs Elysees",PO,"Save 10% on your stay",NULL,NULL,0,0,10.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-11-25,2015-01-31,2013-11-25,2015-01-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127888,1,3,1,107402,25041,1,3,16264,214,"Maui Kamaole - A CRH Property",PO,"4th of July 20% Sale",NULL,NULL,0,0,20.00,0.00,0,0,2,2014-07-08,2014-07-14,2014-07-01,2014-07-07,2014-07-01,2014-12-28,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127889,1,3,1,1874,25193,1,4,43,214,"Tryp Washington Hotel Madrid",PO,"Stay 3 Nights & Save 30% - Non Refundable",NULL,NULL,0,0,30.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127890,1,3,1,12561,25540,1,3,13775,214,"Hyatt Regency Orlando",PO,"Seasonal Offer - Save 20% on your stay",NULL,NULL,0,0,20.00,0.00,0,0,2,2014-07-08,2014-07-14,2014-06-19,2014-09-04,2014-06-19,2014-09-04,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127891,1,3,1,59885,25811,1,3,152,214,"Warwick Hotel San Francisco",PO,"Advance purchase rate: Book now and save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127892,1,3,1,204,25824,1,3,29,214,"Real Parque Hotel Lisbon",PO,"Book 90 days in advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127893,1,3,1,34146,25976,1,3,269,214,"Sari Pan Pacific Jakarta",PO,"Book 7 Days in Advance & Save 20%",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-05-11,2014-12-30,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127894,1,3,1,3933,26329,1,3,26,214,"Swissotel Amsterdam",PO,"Book in advance and save 15%",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127895,1,3,1,54970,26475,1,3,5272,214,"Moon Palace Golf and Spa Resort All Inclusive",PO,"4th of July Sale - Up to 40% Off",NULL,NULL,0,0,40.00,0.00,0,0,3,2014-07-08,2014-07-14,2014-07-02,2014-07-06,2014-07-07,2015-12-20,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127896,1,3,1,2077,27590,1,3,253,214,"Hotel Laurus Al Duomo Florence",PO,"15% Off  Advance Booking",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-11,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127897,1,3,1,642,27796,1,3,41,214,"Expo Hotel Barcelona",PO,"Save a 15% Off!",NULL,NULL,0,0,15.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127898,1,3,1,61089,28370,1,3,27,214,"Americana Hotel London",PO,"Book Now & Save",NULL,NULL,0,0,6.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127899,1,3,1,3836,28631,1,3,26,214,"Radisson Blu Hotel Amsterdam",PO,"Save 10% on your stay",NULL,NULL,0,0,10.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-11-25,2015-01-31,2013-11-25,2015-01-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127900,1,3,1,6879,28642,1,4,29,214,"Sana Capitol Hotel Lisbon",PO,"Stay 3 Nights and Save 5%",NULL,NULL,0,0,5.00,0.00,0,0,3,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127901,1,3,1,59917,28736,1,4,43,214,"TRYP Madrid Chamberi",PO,"Stay 2 nights  & Save 15%",NULL,NULL,0,0,15.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127902,1,3,1,7979,29388,1,3,538,214,"Four Points By Sheraton Brussels",PO,"Save 20% on your stay",NULL,NULL,0,0,20.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127903,1,3,1,3866,29946,1,3,41,214,"Melia Hotel Barcelona",PO,"Stay 1 night & get 10% off",NULL,NULL,0,0,10.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127904,1,3,1,3866,29946,1,3,41,214,"Melia Hotel Barcelona",PO,"Stay 3 nights and get 15% OFF",NULL,NULL,0,0,15.00,0.00,0,0,2,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2013-01-01,2015-12-31,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127905,1,3,1,858,29999,1,4,118,214,"The Sukosol Hotel Bangkok",PO,"Stay 4 Nights & Save 58%",NULL,NULL,0,0,58.00,0.00,0,0,4,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-07-01,2014-11-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127906,1,3,1,858,29999,1,3,118,214,"The Sukosol Hotel Bangkok",PO,"Book Now & Save 50%",NULL,NULL,0,0,50.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-05-30,2015-05-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
127907,1,3,1,858,29999,1,3,118,214,"The Sukosol Hotel Bangkok",PO,"Book 21 Day In Advance & Save 60%",NULL,NULL,0,0,60.00,0.00,0,0,0,2014-07-08,2014-07-14,2013-01-01,2015-12-31,2014-06-19,2014-11-01,"2014-07-05 03:12:26","2014-07-05 03:12:26","2014-08-06 01:24:58",99,4,0
